match_id,action_id,n_lane_blockers,max_def_cheap,max_def_exact,exact_score_of_cheap_pid,pid_cheap,pid_exact
10503,37,8,0.04559761657580295,0.9267676802973925,0.00046880628583867434,6967.0,13820.0
10503,38,8,0.011464707946069708,0.5088855741765874,0.0,8854.0,13820.0
10503,39,8,0.01357956869809725,0.5088855741765874,0.0,8854.0,13820.0
10503,40,8,0.000508572778741661,0.012735759345277486,0.0,11856.0,11.0
10503,41,10,0.010924307422405091,0.9919163581192327,4.0883042069062014e-05,8854.0,7478.0
10503,42,10,0.024683830511060323,1.5257180141551965,0.005902456939624656,8854.0,7478.0
10503,43,10,0.021643315868800087,0.5998465719512156,0.00084521570260776,6967.0,7478.0
10503,44,7,0.0757737119200387,0.9532574532677032,0.0,13819.0,7478.0
10503,45,8,0.056549642960618644,0.6930190009396782,0.0,13819.0,13824.0
10503,46,7,0.034836746716864035,1.280270073469552,0.18352469972191976,449.0,13820.0
10503,47,6,0.04438670440578803,0.6227179717280862,0.0,13819.0,13820.0
10503,48,10,0.04057821697138078,2.7518674811398514,0.00734924234294887,13819.0,7478.0
10503,49,8,0.030573864499167932,1.1040323660930094,0.00020573576703686314,449.0,7478.0
10503,50,7,0.04675819379883166,1.230537175811576,0.19131258986030275,13815.0,7478.0
10503,51,8,0.033452097477028896,1.0792259550794707,0.012308548236322991,8854.0,13820.0
10503,52,6,0.05855779076569023,0.939645891433389,0.04395298253246427,449.0,13820.0
10503,53,6,0.03652195055021616,1.029697756258023,0.0,13819.0,13820.0
10503,54,7,0.05043085681208049,0.5286609456527893,0.06441128210873526,449.0,6967.0
10503,55,8,0.035338392057266126,1.475820227263931,0.0,8854.0,13820.0
10503,56,9,0.015441948145272475,1.6660387312151403,0.21593716444446898,13821.0,7478.0
10503,57,8,0.060919218569522454,2.1701837439480833,0.0,8854.0,7478.0
10503,58,7,0.12541333019343895,0.8105759786796565,0.0,13819.0,8257.0
10503,59,8,0.052251446734469,1.0778961664787072,0.012588204450141305,13821.0,13820.0
10503,60,7,0.035670696417341885,1.23557456205684,0.00013997284707034652,13821.0,13820.0
10503,61,8,0.04737411011824702,0.46861543242606984,0.008610097203819222,13821.0,6967.0
10503,62,8,0.05558222669650037,0.47990941304729695,0.10463711930646546,449.0,6967.0
10503,63,6,0.012873608504938346,0.17757576672537567,0.0,449.0,6967.0
10503,64,7,0.0,0.0,,,
10503,65,7,0.013427552173696814,0.2623161087465855,0.0074946760675298485,453.0,5116.0
10503,66,7,0.007719354980302434,0.2623161087465855,0.0055972800318977445,11.0,5116.0
10503,67,9,0.0,1.6211233836039396,,,13820.0
10503,68,9,0.16880778073591582,0.6355433838775957,0.029859228629113943,8854.0,13820.0
10503,69,10,0.028082222409571235,0.5124575356586138,0.18038552656696272,13819.0,13820.0
10503,70,9,0.0542315973817943,0.8624042603419149,0.023509178532211905,8854.0,13820.0
10503,71,8,0.030553111052936847,1.4956821989309406,0.07573645999903533,13815.0,13820.0
10503,72,7,0.017917357132649213,1.0433575921054015,0.0031202567443178175,8854.0,13820.0
10503,73,8,0.05522503829542811,1.0347084602054135,0.00037884818445110824,13819.0,13820.0
10503,74,8,0.03276116076311594,1.1765723681083324,0.0,13819.0,7478.0
10503,75,8,0.03718885120945056,1.4483756988481007,0.0,6967.0,7478.0
10503,76,7,0.02687549733279008,0.4611348421949524,0.0004201682994082745,8854.0,8257.0
10503,77,8,0.06336151849685949,0.33467470920060194,0.009678545623240886,13821.0,13815.0
10503,78,9,0.03845841007881072,0.8075287249206049,0.03946098265895248,1531.0,13222.0
10503,79,9,0.0521917955590032,1.3954372929712822,0.016885270754057657,1531.0,13222.0
10503,80,9,0.006268907580523907,0.5400087399036657,0.01754908349767792,9178.0,13222.0
10503,81,9,0.03499876167915171,0.4752857377426878,0.043236022830893894,13815.0,13824.0
10503,82,9,7.361702613533304e-07,0.0,0.0,5116.0,
10503,83,9,0.0100785360907683,0.16615258732040594,0.0,13821.0,7478.0
10503,84,9,0.0100785360907683,0.16615258732040594,0.0,13821.0,7478.0
10503,86,10,0.04582105736000006,1.5983824628821282,0.02146445652985296,13821.0,7478.0
10503,87,9,0.026305600348540542,2.303816926048169,0.010357543088538534,449.0,7478.0
10503,88,9,0.09740135573685839,1.4698036359349445,0.02349338506899379,13819.0,7478.0
10503,89,9,0.04981522697002153,0.9463228785884512,0.013241552370717002,8854.0,13820.0
10503,90,9,0.07251582398517702,1.4470486711793757,0.00644143091492122,13819.0,7478.0
10503,91,8,0.07775764252676377,0.6423977027131675,0.031068745189787528,8854.0,7478.0
10503,92,10,0.04692501009698897,0.7165587276709413,0.004106942493310228,13819.0,13820.0
10503,93,8,0.04671486804786686,0.7329922750692539,0.032507660045710374,6967.0,7478.0
10503,94,8,0.04030435353576416,1.2542265344710604,0.023461626200969476,13819.0,7478.0
10503,95,10,0.028430461882114035,0.9767737406139965,0.005753330238799315,13819.0,7478.0
10503,96,10,0.07976017263274136,0.9791052486559195,0.003989510494102788,13819.0,13820.0
10503,97,10,0.022504184581325082,0.925964649628205,0.008301780171156459,13819.0,13820.0
10503,98,7,0.06268315865919148,1.1665926822298238,0.09069808146099412,449.0,13820.0
10503,99,8,0.038923848707594945,0.9574861981431169,0.11102735399968511,449.0,13820.0
10503,100,6,0.0060155334343352735,1.3627684419355988,0.11863056093989321,449.0,13820.0
10503,101,8,0.06018589452844325,1.0987799918960586,2.6567348476724817e-06,9178.0,11.0
10503,102,9,0.06834386844067024,1.1485309877728689,0.007573829055228742,8854.0,13820.0
10503,103,7,0.08256126331060018,1.1647592143213323,0.01711343186928005,8854.0,13820.0
10503,104,9,0.047700352616888035,1.46422569052877,0.0,13815.0,13820.0
10503,105,10,0.040010340973704574,2.089247096979551,0.0,13819.0,7478.0
10503,106,10,0.029859673005957422,0.7797733350553262,0.0,6967.0,7478.0
10503,107,8,0.042012108857486956,1.625946745277239,0.0,8854.0,7478.0
10503,108,7,0.022887087038883876,0.46891910335627784,0.0,449.0,6967.0
10503,109,7,0.030202830890337717,0.04037051101030542,0.04037051101030542,13824.0,13824.0
10503,110,7,0.029512193712747,0.4308185858293747,0.008073867698849213,6967.0,13820.0
10503,111,7,0.011819486295502678,0.025769982305076766,0.0,449.0,13820.0
10503,112,7,0.05504459301439501,0.737382198437575,0.02205734377807378,13819.0,13820.0
10503,113,9,0.10022728799996658,2.9058003446593146,0.02974396371515109,13819.0,7478.0
10503,114,8,0.04136303522452323,1.4055818158202493,0.04657907149292573,6967.0,13820.0
10503,115,8,0.03626316828325221,1.241289835815552,0.010698482127565079,449.0,13820.0
10503,116,8,0.08167201153803884,0.9504736277121824,0.009811935534600913,8854.0,8257.0
10503,117,9,0.05114909717387784,0.9782456758597924,0.30682723889109553,6967.0,7478.0
10503,118,9,0.03760255189383535,0.9975150508250819,0.0,6967.0,13820.0
10503,119,7,0.07566787676637975,0.11645399467741768,0.0,449.0,13820.0
10503,120,7,0.07566787676637975,0.11645399467741768,0.0,449.0,13820.0
10503,121,8,0.032417608015258934,1.1013309230527124,0.0,6967.0,8257.0
10503,122,8,0.026090504530555156,1.1824361674637984,0.009610177566981903,449.0,13820.0
10503,123,8,0.10058707201549359,1.073754251558995,0.008992389156553315,8854.0,13820.0
10503,124,10,0.041836437781598165,1.15215581794107,0.0,8854.0,13820.0
10503,125,10,0.03519995653059707,1.3221581975224126,0.05657415193863269,449.0,13820.0
10503,126,10,0.0,0.9549090592909586,,,13820.0
10503,127,8,0.14049105064373535,1.7504091396333257,0.0,449.0,7478.0
10503,128,8,0.028952463159927173,2.3293344001918417,0.07663541509251459,13821.0,7478.0
10503,129,6,0.06025119449693604,0.5714614616614515,0.004083122446108867,6895.0,11.0
10503,130,7,0.03913361906619171,0.4392959101068259,0.0452978982687231,1531.0,8420.0
10503,131,7,0.027597127582702392,0.4047213842215669,0.02125369407882527,6895.0,8420.0
10503,132,10,0.008069323449497734,0.033558664231899016,0.033558664231899016,13222.0,13222.0
10503,133,8,0.043726983774609596,0.7104360735162878,0.04551908018496764,13821.0,8257.0
10503,134,8,0.02766102888570462,1.4867133698020547,0.01938232819580854,13821.0,8257.0
10503,135,7,0.04036484549541532,0.9325375742533311,0.3155318334036208,6967.0,7478.0
10503,136,8,0.055976444446387816,1.983858259751817,0.17314012084313113,13821.0,7478.0
10503,137,8,0.01851597229455266,1.472242413877976,1.974152965278364e-05,449.0,7478.0
10503,138,9,0.017489611997558344,0.4933686830391526,5.1487851222553616e-06,1531.0,9178.0
10503,139,9,0.010120405460667121,0.9353135231002678,0.05737344661799204,453.0,9178.0
10503,140,8,0.030561193781507262,1.5586617088931138,0.0,449.0,7478.0
10503,141,8,0.029410658181004162,1.5586617088931138,0.0,449.0,7478.0
10503,142,8,0.08292025881748562,0.8797711804927779,0.04294936121393089,8854.0,7478.0
10503,143,8,0.04259542075343727,0.7258956951958471,0.06668873158803912,13821.0,8257.0
10503,146,10,0.02693044504249265,0.6949350227630897,0.005222667161974837,6895.0,5116.0
10503,147,10,0.02693044504249265,0.6949350227630897,0.005222667161974837,6895.0,5116.0
10503,148,9,3.956195921333555e-12,0.0,0.0,7478.0,
10503,149,8,6.913144588201997e-11,0.3731242380377271,0.0,449.0,13824.0
10503,150,8,0.003802449222987937,0.6011270190510363,0.0,8854.0,13820.0
10503,151,9,0.13617749152695147,0.7100624369922741,0.023579793147829875,8854.0,13815.0
10503,152,8,0.05878891810432664,0.8898949781470549,0.45888865135429135,13819.0,13815.0
10503,153,8,0.045124062243432204,2.1064887451198793,0.0,6967.0,7478.0
10503,154,7,0.04360059445987387,0.11436521766916385,0.01183752944351113,6967.0,7478.0
10503,155,8,0.035014266998135715,0.042792380181829515,0.013444123535101937,13819.0,13820.0
10503,156,6,0.032469048263646536,0.18971055900147604,0.18971055900147604,7478.0,7478.0
10503,157,9,0.06885719925612648,0.5209496274648338,0.0,8854.0,6967.0
10503,158,9,0.05008221976444106,0.6125980967712561,0.0,13821.0,6967.0
10503,159,7,0.08386324356815142,0.5258021457535804,0.18549121460898732,449.0,13824.0
10503,160,8,0.08761476507527732,0.6584141792578677,0.0418149747254013,449.0,6967.0
10503,161,7,0.05287180722207953,0.25205611306218856,0.25205611306218856,6967.0,6967.0
10503,162,7,0.051379889113179845,0.17775774219046525,0.17775774219046525,6967.0,6967.0
10503,163,7,0.051379889113179845,0.17775774219046525,0.17775774219046525,6967.0,6967.0
10503,164,8,0.019482146241626933,0.04022533163665898,0.0,13819.0,8257.0
10503,165,5,0.03327166715296246,1.660443728420261,0.03255152831684516,449.0,13820.0
10503,166,4,0.03465353681647857,0.07335922661993699,0.07335922661993699,13820.0,13820.0
10503,167,4,4.7307343386265605e-14,0.009858956197787982,,,11.0
10503,168,7,1.3949974292764862e-08,0.32543620484860103,0.00019508400671153225,453.0,11.0
10503,169,5,4.252346893254719e-14,0.017874988611791043,,,11.0
10503,170,5,5.079471864682367e-08,0.017874988611791043,0.0006532323614787394,5116.0,11.0
10503,171,6,0.005736875200908265,0.10763204686157302,0.04338068535808404,8257.0,13815.0
10503,172,6,0.11725077901678559,0.10763204686157302,0.0,449.0,13815.0
10503,173,8,0.07007366010426551,1.596146683147584,0.0,13819.0,13820.0
10503,174,8,0.02285315250557174,1.1468212031077298,0.017667211269161598,13821.0,13820.0
10503,181,10,0.044449728004683345,1.1697453379865577,0.0003304528269545415,1531.0,9178.0
10503,182,10,0.036653641279551105,1.0277647285284832,0.43786671112060915,8420.0,9178.0
10503,183,10,0.052510869205247585,1.139862330702325,0.015193075361457531,10715.0,9178.0
10503,184,9,0.037044094594383514,1.3275971375340596,0.006072070536959018,453.0,9178.0
10503,186,9,0.014932029357263508,0.629965796861272,0.004418884130723555,8854.0,7478.0
10503,187,10,0.08091236519957283,3.7959677447417937,0.04444923641054377,6967.0,13820.0
10503,188,8,0.02546113785695451,0.6470964241948227,0.03987951490644637,449.0,13824.0
10503,189,8,0.018513125445418156,1.1357930815311397,0.4074648027539247,13824.0,13820.0
10503,190,8,0.001946439039662226,2.053072435465684,0.016254585212341688,9178.0,13222.0
10503,191,8,0.001946439039662226,2.053072435465684,0.016254585212341688,9178.0,13222.0
10503,192,8,0.006904082470282569,1.553933699997978,0.07894860066146459,13824.0,13820.0
10503,193,8,0.00022729962440955266,1.289183874967116,0.1040005608660377,13824.0,13820.0
10503,194,7,0.02441596174016179,0.07843164007859649,0.00011222123469778467,6967.0,13815.0
10503,195,9,0.042875474605669144,0.8900207510979072,0.00023820704279309268,13819.0,13820.0
10503,196,10,0.03685610260099925,1.0841149695705372,0.34523068209749574,6967.0,13820.0
10503,198,10,0.08299039940620645,1.5290902856015034,0.03824464027544394,453.0,9178.0
10503,199,10,0.10461754987805812,0.949494256467335,0.01321938905260378,453.0,11.0
10503,200,8,0.04797858136136296,1.0864224897272976,0.1519301675333491,11856.0,5116.0
10503,201,7,0.019716573125115128,1.9867708219642806,0.12476245511549866,8257.0,13820.0
10503,202,7,0.019403300689607054,1.9867708219642806,0.12476245511549866,8257.0,13820.0
10503,203,8,0.004023238079846706,2.114155274017695,0.0004597475319689792,6895.0,5116.0
10503,204,8,0.019797629221595947,0.3971960239949359,0.004175050536617597,13819.0,13820.0
10503,205,8,0.010353862487903074,0.3971960239949359,0.004175050536617597,13819.0,13820.0
10503,206,8,0.004865456577033408,0.3971960239949359,0.3971960239949359,13820.0,13820.0
10503,207,8,0.017473658590494344,1.945888549260487,0.745314084269407,8257.0,7478.0
10503,208,8,0.012487936084009893,1.945888549260487,0.745314084269407,8257.0,7478.0
10503,209,9,0.04075411222455092,1.2847853677750676,0.11840198362576349,13821.0,7478.0
10503,210,10,0.00369812283959881,1.7009806621385333,0.3579344341669901,13815.0,7478.0
10503,211,9,0.003001373814797399,0.6891860122547535,0.0,1531.0,9178.0
10503,212,9,0.006258713937892807,0.6014642786738857,0.6014642786738857,7478.0,7478.0
10503,213,9,0.004833567364912053,0.6891860122547535,0.0,1531.0,9178.0
10503,214,8,1.819699404607442e-11,0.06698740461775099,0.0,13819.0,7478.0
10503,215,8,0.07622286178068152,0.6851791783705705,0.0,6895.0,9178.0
10503,216,8,0.0651845458338952,2.666602501295369,2.6173609470880876e-05,449.0,7478.0
10503,217,9,0.051532757169728036,1.4306683100137683,0.48347400704547727,13815.0,7478.0
10503,218,9,0.01955881479857142,1.8627660934946428,0.0,13819.0,7478.0
10503,219,8,0.0045511784193362015,0.4633007164304477,6.983517391034866e-06,8854.0,8257.0
10503,220,6,0.13720209620582385,0.9363522193229397,0.0,13821.0,13820.0
10503,221,7,0.06762299251188371,1.578266297083946,0.075627400204068,449.0,13820.0
10503,222,9,0.07914501264118923,1.7542031470343913,0.0,8854.0,7478.0
10503,223,10,0.06302070659311139,1.5405876608309406,0.03288702616593575,8854.0,13820.0
10503,224,8,0.04149237821077927,1.392831538510766,0.1256590463264331,13821.0,13820.0
10503,225,10,0.09276714141772617,1.3080732736742915,0.05750908008399769,6967.0,13820.0
10503,226,9,0.06609453078978077,1.0901934992729014,0.08190619840400792,449.0,7478.0
10503,227,8,0.009166186926680399,1.2593916707950825,0.19501517351841358,13821.0,7478.0
10503,228,8,0.009166186926680399,1.2593916707950825,0.19501517351841358,13821.0,7478.0
10503,230,9,0.048380708049702584,1.0814860937030648,0.02751990406810023,1531.0,9178.0
10503,231,7,0.02625804357439948,0.7082175672910367,0.15170697855368154,11856.0,9178.0
10503,232,8,0.005969350356793331,0.9141149509297284,0.030448047763078634,9178.0,13222.0
10503,233,9,0.07097380374506013,0.6254215534800021,0.007744810801010971,453.0,13222.0
10503,234,9,0.05899875584966775,1.532770040220477,0.0012401919024700447,1531.0,9178.0
10503,235,9,0.04042946378770598,1.7369282346417698,0.004089235338121,1531.0,9178.0
10503,236,9,0.0,1.1394999968708541,,,9178.0
10503,238,7,0.0839876455104999,1.5319418003855452,0.008992389156553315,449.0,13820.0
10503,239,7,0.08922363767027279,1.717954593405934,0.0,8854.0,13820.0
10503,240,8,0.04047846928498581,1.4811425233823616,9.924049211207375e-05,8854.0,13820.0
10503,241,10,0.0,1.0303772305796013,,,7478.0
10503,242,10,0.060649094303594005,1.521846452232566,0.006367962427573204,8854.0,13820.0
10503,243,10,0.04276001358030505,1.4271317286298313,0.007541028496403257,13821.0,13820.0
10503,244,9,0.046959408786427556,1.0866072661484472,0.031439614128280446,8854.0,13820.0
10503,245,8,0.04512519099613244,0.7531595874812345,0.1325275347520165,449.0,7478.0
10503,246,10,0.04407107588545474,0.8565205461681327,0.015458370996322301,13821.0,13820.0
10503,247,6,0.06167207327321328,0.6093829341601191,0.007721289749764715,449.0,6967.0
10503,248,6,0.06167207327321328,0.6093829341601191,0.007721289749764715,449.0,6967.0
10503,249,6,5.672728202980725e-08,0.22834686305067553,0.0,6895.0,5116.0
10503,250,9,0.04430092065842134,0.8913414735380805,0.004656200420974699,8854.0,13820.0
10503,251,9,0.0415329976581447,0.9156065408297147,0.00032639611212115227,13819.0,7478.0
10503,252,8,0.07680668144003518,1.2811753953176535,2.4575997868758748e-05,8854.0,7478.0
10503,253,9,0.02132676169411614,1.813547335878468,0.09214757831156284,13821.0,7478.0
10503,254,8,0.040971361409292334,1.2927351385216932,0.133070427868895,13815.0,7478.0
10503,255,8,0.024760495745012462,1.4306806054828574,0.06762987775498797,449.0,13820.0
10503,256,7,1.0938462537325598e-06,0.833092189506405,0.007444740275177608,1531.0,5116.0
10503,257,7,1.7694299313754388e-07,0.6197922638050581,0.00013305388575535204,11856.0,5116.0
10503,258,9,0.012381483496165559,0.9285570352362793,0.008607852506756775,453.0,5116.0
10503,259,10,0.029166312337999854,1.6391489928734035,0.02607320240773081,449.0,13820.0
10503,260,8,0.010298137276155412,0.6041187049471928,0.3180330502090909,6967.0,13824.0
10503,261,8,0.010298137276155412,0.6041187049471928,0.3180330502090909,6967.0,13824.0
10503,263,10,0.0601524568368262,1.6171657507266133,0.012152158989318096,13819.0,7478.0
10503,264,9,0.1148037914250307,1.2060660140885213,0.0,13819.0,13820.0
10503,265,10,0.04296115915324535,1.0419787586289697,0.008584203246551958,13819.0,7478.0
10503,266,8,0.06456779112080013,1.0623913881039329,0.027827696794639145,449.0,7478.0
10503,267,8,0.03965207493728061,0.8321784588835204,0.15803130886286976,13821.0,7478.0
10503,268,8,0.021852533599599676,1.7774964697347455,1.7774964697347455,7478.0,7478.0
10503,269,8,0.015692586840744618,1.7774964697347455,1.7774964697347455,7478.0,7478.0
10503,270,8,0.007745892348929801,1.794285390699649,0.00021944638276139017,8854.0,7478.0
10503,271,8,0.07306822040583777,0.6813162612796351,0.06680246008400204,6967.0,7478.0
10503,272,8,0.06582773317336438,0.5221106613173276,0.11205649618204205,449.0,6967.0
10503,273,8,0.06220820116912133,0.7067762576385341,0.010157859913048739,13819.0,7478.0
10503,274,8,0.11092133686059054,1.9375685523818014,0.0,449.0,13815.0
10503,275,9,0.0036668907849605565,1.020285837574784,0.014733610080460091,1531.0,5116.0
10503,276,9,0.12020332587601744,1.0055977327965726,0.0918963587038677,13821.0,13815.0
10503,277,7,0.11247392474500112,1.6502416577197039,0.0,13819.0,13815.0
10503,278,7,0.0056948092493046545,0.9944426613855946,0.014000083803191288,449.0,7478.0
10503,279,7,0.04104572063690908,2.47854077336995,0.0,449.0,7478.0
10503,280,9,0.09502490532818789,0.8744032237484358,0.0,13819.0,13820.0
10503,281,8,0.10124885132393964,0.6933137536156817,0.0,13819.0,13820.0
10503,282,7,0.043067036318570874,0.7617567969649084,0.0,13819.0,13820.0
10503,283,8,0.0,1.0502671789079763,,,7478.0
10503,284,7,0.09173215193149117,1.3247669129192499,0.0,8854.0,13820.0
10503,285,9,0.08590921652707566,0.3674472496641723,0.04597153489377526,6967.0,7478.0
10503,286,9,0.03952394715035645,1.340047727024352,0.0,13819.0,7478.0
10503,287,9,0.062398328965736424,1.6910338008893007,0.0,13819.0,7478.0
10503,288,9,0.02940287674272175,1.27128104907802,0.29984143393358487,13815.0,7478.0
10503,289,8,0.015258214078294818,0.2927272761197912,0.0,13821.0,7478.0
10503,290,8,0.027112742718448886,0.2927272761197912,0.0,6967.0,7478.0
10503,291,9,0.018276661093750327,0.4792657178311899,6.92068390346634e-05,8854.0,7478.0
10503,292,8,0.08079018942495748,0.8967485472361432,2.3367539277785454e-05,13819.0,7478.0
10503,293,9,0.034995923671225115,2.2939897887310003,0.012815208631156594,6967.0,7478.0
10503,294,8,0.02394694917425068,2.557027346493987,0.013304568892396063,13821.0,7478.0
10503,295,9,0.02546303321083455,1.7159388091642214,0.21259054728412252,13815.0,7478.0
10503,296,8,0.032701838288591294,0.3210813408533628,0.0,449.0,7478.0
10503,297,6,0.02723516176023197,0.822787124374023,0.21143703150660897,449.0,13824.0
10503,300,8,0.0348962188729335,0.8851144534991011,0.1439596354402477,8420.0,9178.0
10503,301,7,0.012329948906885125,1.3561392432487223,0.003908121517230079,11856.0,9178.0
10503,302,7,0.19407991921802492,0.5102232650139094,0.0,449.0,7478.0
10503,303,7,0.007648537534124004,0.5102232650139094,0.5102232650139094,7478.0,7478.0
10503,304,9,9.964259930545558e-15,0.0,,,
10503,305,9,0.0,0.0,,,
10503,306,9,0.0021056427293224093,0.0,0.0,7478.0,
10503,307,7,0.05374375277588227,0.17961873872334877,0.06192468223092007,8257.0,13820.0
10503,308,8,0.01067015027957589,0.578977311188356,1.2526647276356329e-05,6895.0,5116.0
10503,309,8,0.036093624228988194,0.5100187144860664,0.0027294538496098752,10715.0,13222.0
10503,311,6,0.03519278770457976,0.1396431607192028,0.0,13821.0,13820.0
10503,312,8,0.13103373946440278,1.4356377214437455,0.0,8854.0,13820.0
10503,313,7,0.06953537348716958,1.366595594809839,0.10315650873702609,13821.0,13820.0
10503,314,8,0.0353979405437328,1.0316515163806557,0.0,449.0,13820.0
10503,315,7,0.051866736502760184,1.2039677447715889,0.0,13819.0,13820.0
10503,316,7,0.0774506123434713,1.2068448811390873,0.0,13819.0,13820.0
10503,317,7,0.04129870369908889,0.9276701757421506,8.482434049383869e-06,8854.0,7478.0
10503,318,7,0.06532781509222786,0.9643292692612109,0.003342750614413248,13819.0,13820.0
10503,319,9,0.039962656256329186,1.0747382589870558,0.04528405868422247,449.0,13824.0
10503,320,10,0.0014962259091006918,0.3185889920206888,0.03419159126854332,5116.0,11.0
10503,321,10,0.0014908153728670855,0.3185889920206888,0.03419159126854332,5116.0,11.0
10503,322,9,0.04849989996300277,1.3962730335035332,0.08988740073807211,5116.0,9178.0
10503,323,9,0.007360360243648029,2.285470584907989,0.725328689216779,11.0,9178.0
10503,324,9,0.014497437190001334,0.6517233875073938,0.135842914941116,6895.0,11.0
10503,325,8,0.0615402957467603,0.21309372698345008,0.0,6895.0,9178.0
10503,326,8,0.3285921763770492,1.6486995246239413,0.008442592097608781,5116.0,9178.0
10503,327,6,0.0,0.0,,,
10503,328,6,0.0,0.0,,,
10503,329,9,0.016454015541515713,0.5416613557356258,0.019131591306338347,13820.0,7478.0
10503,330,9,0.07291754088292385,0.6163764793328936,0.035167918162563705,13819.0,13820.0
10503,331,8,0.0372195748844989,1.1308986432842656,0.013305093799471646,8854.0,13820.0
10503,332,8,0.032625870194884866,1.6663896879955873,0.21591147293365331,449.0,13820.0
10503,333,7,0.036962616228522926,0.682239936518787,0.013563387777324465,449.0,7478.0
10503,334,7,0.06657820638919408,1.4278500700093866,0.002053324485625563,8854.0,13820.0
10503,335,6,0.01237831380815363,0.37128956149834913,0.015528856464565699,11856.0,13222.0
10503,336,6,0.01237831380815363,0.37128956149834913,0.015528856464565699,11856.0,13222.0
10503,337,7,0.029124030955195813,1.3320559544750905,0.013580975962089958,11856.0,6895.0
10503,338,7,0.027256903956837202,1.5597836366060225,0.3977039424450908,5116.0,6895.0
10503,339,8,0.015578689719445475,1.7757523319055064,0.43210039433890657,6895.0,5116.0
10503,340,9,0.005658484910070839,1.1567722075584816,0.9734980615468851,13820.0,8257.0
10503,341,9,0.005631552517028404,1.1567722075584816,0.9734980615468851,13820.0,8257.0
10503,342,9,0.001180347907826487,1.3443265880734452,0.09292238618100512,6967.0,13820.0
10503,343,9,0.012210438799324288,1.5933584054073568,0.10109162376175451,6967.0,13820.0
10503,344,8,0.02985097966765951,1.4121880672382003,0.04646775912221379,6967.0,13820.0
10503,345,9,0.00488686549952501,0.9077930817945448,0.08432191366575115,13821.0,13820.0
10503,346,9,0.0,1.312567748622186,,,7478.0
10503,347,8,0.034035125472875356,1.4411703871361592,0.021637762766276936,6967.0,7478.0
10503,348,10,0.03521050515797044,1.4424908204669897,0.039916675008615954,13824.0,7478.0
10503,349,8,0.04058157724358665,1.5188978597677139,0.0,449.0,7478.0
10503,350,9,0.026362409734688452,1.6380444486312502,0.0,8854.0,13820.0
10503,351,7,0.009046208421592128,1.4945813386541307,0.10028796600539991,6967.0,13820.0
10503,352,7,0.057558182628953646,1.6180487413200648,0.0,8257.0,13820.0
10503,353,7,0.09128426934411264,0.7102877933639471,0.02726964386362507,449.0,13820.0
10503,354,6,0.018939254271458244,1.0086015078391846,0.0,449.0,13820.0
10503,355,7,0.01297377683099187,0.6788514316588281,0.021906720002578428,453.0,13222.0
10503,356,9,0.007993236710440006,0.824629919045399,0.02505357708587108,453.0,13222.0
10503,357,7,0.01210601438915037,0.57634458655372,0.04707922813809606,13222.0,9178.0
10503,358,9,0.013198322002347166,1.2739238038493,0.009574058818665243,6895.0,9178.0
10503,359,7,0.001503306559378873,1.1095858613690202,0.0003991809672854174,6895.0,9178.0
10503,360,8,0.06918751661679985,2.9034745574432836,0.012697666881846814,13820.0,7478.0
10503,361,8,0.06928938641411309,2.9034745574432836,0.012697666881846814,13820.0,7478.0
10503,362,6,0.005798534838903986,0.9331502805256302,0.03332309248342247,11.0,9178.0
10503,363,7,0.0021248631595458716,1.2737016364757974,0.023679049908334804,13821.0,7478.0
10503,364,6,0.035603949922455205,0.7559087955695052,0.0,13821.0,13815.0
10503,365,8,0.046475088550491074,0.8723621782870925,0.017030112319570634,6967.0,13820.0
10503,366,9,0.02050430791140325,0.7472450782629085,0.0585754036181374,8854.0,13820.0
10503,367,9,0.018254699565017803,0.7946601715952717,8.951041202553967e-05,13815.0,7478.0
10503,368,10,0.04101648903410936,0.714470866858262,0.1428361766755355,449.0,13820.0
10503,369,8,0.07584857346444981,1.164779927597463,0.019211496170880693,449.0,7478.0
10503,370,10,0.0635928720486785,0.7023139585901461,0.006674341514569804,8854.0,7478.0
10503,371,10,0.0714368094967249,0.7220278260221376,0.1575016466876784,449.0,13820.0
10503,372,7,0.03764013932088992,0.8807141778198231,0.0308710948569626,449.0,7478.0
10503,373,9,0.030406803219550013,1.1017312506146846,0.02063594733869678,13821.0,7478.0
10503,374,9,0.03384025320877548,1.679761609310769,0.0,13819.0,13820.0
10503,375,9,0.03173172266754291,1.8121925987319285,0.0,13821.0,13820.0
10503,376,7,3.616864598773628e-07,0.0,0.0,13815.0,
10503,377,7,1.2290574657203857e-07,0.0,0.0,13815.0,
10503,378,6,0.0011076986666496253,0.47208019821681946,0.027041648348103298,11856.0,5116.0
10503,379,6,0.0009725739329870391,0.47208019821681946,0.027041648348103298,11856.0,5116.0
10503,380,6,0.009097590617639192,0.5210854878128686,0.17229876168860025,1531.0,13222.0
10503,381,8,0.02972789175761913,0.7569518761518017,0.000561377929459983,8420.0,13222.0
10503,382,6,0.06548076007771579,0.5951968929827292,0.001848229885862196,8420.0,9178.0
10503,383,10,0.04784799094717197,0.9223641647923735,0.015645810936796956,6895.0,9178.0
10503,384,9,0.06558631488810933,1.0609505079973998,0.001951336947397131,10715.0,9178.0
10503,385,9,0.041068263969602475,1.0206800467696384,0.26731196418085634,8420.0,9178.0
10503,386,9,0.03281321943979173,1.039036700202339,0.0008426572147763878,10715.0,9178.0
